;FFMETADATA1
TYER=2007-09-09
title=TWiT 112: Blimey
album=TWiT September 2007
genre=Podcast
comment=http://twit.tv/112
artist=Leo Laporte and the TWiTs
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a    xmlns:dc\="http://purl.org/dc/elements/1.1/"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\="Windows PCM IEEE Float  (0.24 float type 3)"\\x0a   xmpDM:duration\="1:04:56.710"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="9677"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\=""\\x0a   xmpDM:genre\="Other">\\x0a   <dc:title>\\x0a    <rdf:Alt>\\x0a     <rdf:li xml:lang\="x-default">\\xc2\\x90&amp\;\#x01\;&amp\;\#x15\;</rdf:li>\\x0a    </rdf:Alt>\\x0a   </dc:title>\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                     \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100
;FFMETADATA1
TYER=2007-09-09
title=TWiT 112: Blimey
album=TWiT September 2007
genre=Podcast
comment=http://twit.tv/112
artist=Leo Laporte and the TWiTs
id3v2_priv.XMP=<?xpacket begin\="\\xef\\xbb\\xbf" id\="W5M0MpCehiHzreSzNTczkc9d"?>\\x0a<x:xmpmeta xmlns:x\="adobe:ns:meta/" x:xmptk\="3.1.2-113">\\x0a <rdf:RDF xmlns:rdf\="http://www.w3.org/1999/02/22-rdf-syntax-ns\#">\\x0a  <rdf:Description rdf:about\=""\\x0a    xmlns:xmpDM\="http://ns.adobe.com/xmp/1.0/DynamicMedia/"\\x0a    xmlns:dc\="http://purl.org/dc/elements/1.1/"\\x0a   xmpDM:audioSampleRate\="44100"\\x0a   xmpDM:audioSampleType\="32-bit"\\x0a   xmpDM:audioChannelType\="1"\\x0a   xmpDM:audioCompressor\="Windows PCM IEEE Float  (0.24 float type 3)"\\x0a   xmpDM:duration\="1:04:56.710"\\x0a   xmpDM:loop\="False"\\x0a   xmpDM:numberOfBeats\="9677"\\x0a   xmpDM:key\="C"\\x0a   xmpDM:tempo\="149"\\x0a   xmpDM:stretchMode\="Fixed Length"\\x0a   xmpDM:relativeTimestamp\=""\\x0a   xmpDM:genre\="Other">\\x0a   <dc:title>\\x0a    <rdf:Alt>\\x0a     <rdf:li xml:lang\="x-default">\\xc2\\x90&amp\;\#x01\;&amp\;\#x15\;</rdf:li>\\x0a    </rdf:Alt>\\x0a   </dc:title>\\x0a  </rdf:Description>\\x0a </rdf:RDF>\\x0a</x:xmpmeta>\\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                                    \\x0a                                                                                     \\x0a<?xpacket end\="w"?>
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   [ Sound Effects ]
[00:45:10.280 --> 00:45:11.280]   iPhone's
[00:45:11.280 --> 00:45:12.280]   iPhone's
[00:45:12.280 --> 00:45:13.280]   iPhone's
[00:45:13.280 --> 00:45:14.280]   iPhone's
[00:45:14.280 --> 00:45:15.280]   iPhone's
[00:45:15.280 --> 00:45:16.280]   iPhone's
[00:45:16.280 --> 00:45:17.280]   iPhone's
[00:45:17.280 --> 00:45:18.280]   iPhone's
[00:45:18.280 --> 00:45:19.280]   iPhone's
[00:45:19.280 --> 00:45:20.280]   iPhone's
[00:45:20.280 --> 00:45:21.280]   iPhone's
[00:45:21.280 --> 00:45:22.280]   iPhone's
[00:45:22.280 --> 00:45:23.280]   iPhone's
[00:45:23.280 --> 00:45:24.280]   iPhone's
[00:45:24.280 --> 00:45:25.280]   iPhone's
[00:45:25.280 --> 00:45:26.280]   iPhone's
[00:45:26.280 --> 00:45:27.280]   iPhone's
[00:45:27.280 --> 00:45:28.280]   iPhone's
[00:45:28.280 --> 00:45:29.280]   iPhone's
[00:45:29.280 --> 00:45:30.280]   iPhone's
[00:45:30.280 --> 00:45:31.280]   iPhone's
[00:45:31.280 --> 00:45:32.280]   iPhone's
[00:45:32.280 --> 00:45:33.280]   iPhone's
[00:45:33.280 --> 00:45:34.280]   iPhone's
[00:45:34.280 --> 00:45:35.280]   iPhone's
[00:45:35.280 --> 00:45:36.280]   iPhone's
[00:45:36.280 --> 00:45:37.280]   iPhone's
[00:45:37.280 --> 00:45:38.280]   iPhone's
[00:45:38.280 --> 00:45:39.280]   iPhone's
[00:45:39.280 --> 00:45:40.280]   iPhone's
[00:45:40.280 --> 00:45:41.280]   iPhone's
[00:45:41.280 --> 00:45:42.280]   iPhone's
[00:45:42.280 --> 00:45:43.280]   iPhone's
[00:45:43.280 --> 00:45:44.280]   iPhone's
[00:45:44.280 --> 00:45:45.280]   iPhone's
[00:45:45.280 --> 00:45:46.280]   iPhone's
[00:45:46.280 --> 00:45:47.280]   iPhone's
[00:45:47.280 --> 00:45:48.280]   iPhone's
[00:45:48.280 --> 00:45:49.280]   iPhone's
[00:45:49.280 --> 00:45:50.280]   iPhone's
[00:45:50.280 --> 00:45:51.280]   iPhone's
[00:45:51.280 --> 00:45:52.280]   iPhone's
[00:45:52.280 --> 00:45:53.280]   iPhone's
[00:45:53.280 --> 00:45:54.280]   iPhone's
[00:45:54.280 --> 00:45:55.280]   iPhone's
[00:45:55.280 --> 00:45:56.280]   iPhone's
[00:45:56.280 --> 00:45:57.280]   iPhone's
[00:45:57.280 --> 00:45:58.280]   iPhone's
[00:45:58.280 --> 00:45:59.280]   iPhone's
[00:45:59.280 --> 00:46:00.280]   iPhone's
[00:46:00.280 --> 00:46:01.280]   iPhone's
[00:46:01.280 --> 00:46:02.280]   iPhone's
[00:46:02.280 --> 00:46:03.280]   iPhone's
[00:46:03.280 --> 00:46:04.280]   iPhone's
[00:46:04.280 --> 00:46:05.280]   iPhone's
[00:46:05.280 --> 00:46:06.280]   iPhone's
[00:46:06.280 --> 00:46:07.280]   iPhone's
[00:46:07.280 --> 00:46:08.280]   iPhone's
[00:46:08.280 --> 00:46:09.280]   iPhone's
[00:46:09.280 --> 00:46:10.280]   iPhone's
[00:46:10.280 --> 00:46:11.280]   iPhone's
[00:46:11.280 --> 00:46:12.280]   iPhone's
[00:46:12.280 --> 00:46:13.280]   iPhone's
[00:46:13.280 --> 00:46:14.280]   iPhone's
[00:46:14.280 --> 00:46:15.280]   iPhone's
[00:46:15.280 --> 00:46:16.280]   iPhone's
[00:46:16.280 --> 00:46:17.280]   iPhone's
[00:46:17.280 --> 00:46:18.280]   iPhone's
[00:46:18.280 --> 00:46:19.280]   iPhone's
[00:46:19.280 --> 00:46:20.280]   iPhone's
[00:46:20.280 --> 00:46:21.280]   iPhone's
[00:46:21.280 --> 00:46:22.280]   iPhone's
[00:46:22.280 --> 00:46:23.280]   iPhone's
[00:46:23.280 --> 00:46:24.280]   iPhone's
[00:46:24.280 --> 00:46:25.280]   iPhone's
[00:46:25.280 --> 00:46:26.280]   iPhone's
[00:46:26.280 --> 00:46:27.280]   iPhone's
[00:46:27.280 --> 00:46:28.280]   iPhone's
[00:46:28.280 --> 00:46:29.280]   iPhone's
[00:46:29.280 --> 00:46:30.280]   iPhone's
[00:46:30.280 --> 00:46:31.280]   iPhone's
[00:46:31.280 --> 00:46:32.280]   iPhone's
[00:46:32.280 --> 00:46:33.280]   iPhone's
[00:46:33.280 --> 00:46:34.280]   iPhone's
[00:46:34.280 --> 00:46:35.280]   iPhone's
[00:46:35.280 --> 00:46:36.280]   iPhone's
[00:46:36.280 --> 00:46:37.280]   iPhone's
[00:46:37.280 --> 00:46:38.280]   iPhone's
[00:46:38.280 --> 00:46:39.280]   iPhone's
[00:46:39.280 --> 00:46:40.280]   iPhone's
[00:46:40.280 --> 00:46:41.280]   iPhone's
[00:46:41.280 --> 00:46:42.280]   iPhone's
[00:46:42.280 --> 00:46:43.280]   iPhone's
[00:46:43.280 --> 00:46:44.280]   iPhone's
[00:46:44.280 --> 00:46:45.280]   iPhone's
[00:46:45.280 --> 00:46:46.280]   iPhone's
[00:46:46.280 --> 00:46:47.280]   iPhone's
[00:46:47.280 --> 00:46:48.280]   iPhone's
[00:46:48.280 --> 00:46:49.280]   iPhone's
[00:46:49.280 --> 00:46:50.280]   iPhone's
[00:46:50.280 --> 00:46:51.280]   iPhone's
[00:46:51.280 --> 00:46:52.280]   iPhone's
[00:46:52.280 --> 00:46:53.280]   iPhone's
[00:46:53.280 --> 00:46:54.280]   iPhone's
[00:46:54.280 --> 00:46:55.280]   iPhone's
[00:46:55.280 --> 00:46:56.280]   iPhone's
[00:46:56.280 --> 00:46:57.280]   iPhone's
[00:46:57.280 --> 00:46:58.280]   iPhone's
[00:46:58.280 --> 00:46:59.280]   iPhone's
[00:46:59.280 --> 00:47:00.280]   iPhone's
[00:47:00.280 --> 00:47:01.280]   iPhone's
[00:47:01.280 --> 00:47:02.280]   iPhone's
[00:47:02.280 --> 00:47:03.280]   iPhone's
[00:47:03.280 --> 00:47:04.280]   iPhone's
[00:47:04.280 --> 00:47:05.280]   iPhone's
[00:47:05.280 --> 00:47:06.280]   iPhone's
[00:47:06.280 --> 00:47:07.280]   iPhone's
[00:47:07.280 --> 00:47:08.280]   iPhone's
[00:47:08.280 --> 00:47:09.280]   iPhone's
[00:47:09.280 --> 00:47:10.280]   iPhone's
[00:47:10.280 --> 00:47:11.280]   iPhone's
[00:47:11.280 --> 00:47:12.280]   iPhone's
[00:47:12.280 --> 00:47:13.280]   iPhone's
[00:47:13.280 --> 00:47:14.280]   iPhone's
[00:47:14.280 --> 00:47:15.280]   iPhone's
[00:47:15.280 --> 00:47:16.280]   iPhone's
[00:47:16.280 --> 00:47:17.280]   iPhone's
[00:47:17.280 --> 00:47:18.280]   iPhone's
[00:47:18.280 --> 00:47:19.280]   iPhone's
[00:47:19.280 --> 00:47:20.280]   iPhone's
[00:47:20.280 --> 00:47:21.280]   iPhone's
[00:47:21.280 --> 00:47:22.280]   iPhone's
[00:47:22.280 --> 00:47:23.280]   iPhone's
[00:47:23.280 --> 00:47:24.280]   iPhone's
[00:47:24.280 --> 00:47:25.280]   iPhone's
[00:47:25.280 --> 00:47:26.280]   iPhone's
[00:47:26.280 --> 00:47:27.280]   iPhone's
[00:47:27.280 --> 00:47:28.280]   iPhone's
[00:47:28.280 --> 00:47:29.280]   iPhone's
[00:47:29.280 --> 00:47:30.280]   iPhone's
[00:47:30.280 --> 00:47:31.280]   iPhone's
[00:47:31.280 --> 00:47:32.280]   iPhone's
[00:47:32.280 --> 00:47:33.280]   iPhone's
[00:47:33.280 --> 00:47:34.280]   iPhone's
[00:47:34.280 --> 00:47:35.280]   iPhone's
[00:47:35.280 --> 00:47:36.280]   iPhone's
[00:47:36.280 --> 00:47:37.280]   iPhone's
[00:47:37.280 --> 00:47:38.280]   iPhone's
[00:47:38.280 --> 00:47:39.280]   iPhone's
[00:47:39.280 --> 00:47:40.280]   iPhone's
[00:47:40.280 --> 00:47:41.280]   iPhone's
[00:47:41.280 --> 00:47:42.280]   iPhone's
[00:47:42.280 --> 00:47:43.280]   iPhone's
[00:47:43.280 --> 00:47:44.280]   iPhone's
[00:47:44.280 --> 00:47:45.280]   iPhone's
[00:47:45.280 --> 00:47:46.280]   iPhone's
[00:47:46.280 --> 00:47:47.280]   iPhone's
[00:47:47.280 --> 00:47:48.280]   iPhone's
[00:47:48.280 --> 00:47:49.280]   iPhone's
[00:47:49.280 --> 00:47:50.280]   iPhone's
[00:47:50.280 --> 00:47:51.280]   iPhone's
[00:47:51.280 --> 00:47:52.280]   iPhone's
[00:47:52.280 --> 00:47:53.280]   iPhone's
[00:47:53.280 --> 00:47:54.280]   iPhone's
[00:47:54.280 --> 00:47:55.280]   iPhone's
[00:47:55.280 --> 00:47:56.280]   iPhone's
[00:47:56.280 --> 00:47:57.280]   iPhone's
[00:47:57.280 --> 00:47:58.280]   iPhone's
[00:47:58.280 --> 00:47:59.280]   iPhone's
[00:47:59.280 --> 00:48:00.280]   iPhone's
[00:48:00.280 --> 00:48:01.280]   iPhone's
[00:48:01.280 --> 00:48:02.280]   iPhone's
[00:48:02.280 --> 00:48:03.280]   iPhone's
[00:48:03.280 --> 00:48:04.280]   iPhone's
[00:48:04.280 --> 00:48:05.280]   iPhone's
[00:48:05.280 --> 00:48:06.280]   iPhone's
[00:48:06.280 --> 00:48:07.280]   iPhone's
[00:48:07.280 --> 00:48:08.280]   iPhone's
[00:48:08.280 --> 00:48:09.280]   iPhone's
[00:48:09.280 --> 00:48:10.280]   iPhone's
[00:48:10.280 --> 00:48:11.280]   iPhone's
[00:48:11.280 --> 00:48:12.280]   iPhone's
[00:48:12.280 --> 00:48:13.280]   iPhone's
[00:48:13.280 --> 00:48:14.280]   iPhone's
[00:48:14.280 --> 00:48:15.280]   iPhone's
[00:48:15.280 --> 00:48:16.280]   iPhone's
[00:48:16.280 --> 00:48:17.280]   iPhone's
[00:48:17.280 --> 00:48:18.280]   iPhone's
[00:48:18.280 --> 00:48:19.280]   iPhone's
[00:48:19.280 --> 00:48:20.280]   iPhone's
[00:48:20.280 --> 00:48:21.280]   iPhone's
[00:48:21.280 --> 00:48:22.280]   iPhone's
[00:48:22.280 --> 00:48:23.280]   iPhone's
[00:48:23.280 --> 00:48:24.280]   iPhone's
[00:48:24.280 --> 00:48:25.280]   iPhone's
[00:48:25.280 --> 00:48:26.280]   iPhone's
[00:48:26.280 --> 00:48:27.280]   iPhone's
[00:48:27.280 --> 00:48:28.280]   iPhone's
[00:48:28.280 --> 00:48:29.280]   iPhone's
[00:48:29.280 --> 00:48:30.280]   iPhone's
[00:48:30.280 --> 00:48:31.280]   iPhone's
[00:48:31.280 --> 00:48:32.280]   iPhone's
[00:48:32.280 --> 00:48:33.280]   iPhone's
[00:48:33.280 --> 00:48:34.280]   iPhone's
[00:48:34.280 --> 00:48:35.280]   iPhone's
[00:48:35.280 --> 00:48:36.280]   iPhone's
[00:48:36.280 --> 00:48:37.280]   iPhone's
[00:48:37.280 --> 00:48:38.280]   iPhone's
[00:48:38.280 --> 00:48:39.280]   iPhone's
[00:48:39.280 --> 00:48:40.280]   iPhone's
[00:48:40.280 --> 00:48:41.280]   iPhone's
[00:48:41.280 --> 00:48:42.280]   iPhone's
[00:48:42.280 --> 00:48:43.280]   iPhone's
[00:48:43.280 --> 00:48:44.280]   iPhone's
[00:48:44.280 --> 00:48:45.280]   iPhone's
[00:48:45.280 --> 00:48:46.280]   iPhone's
[00:48:46.280 --> 00:48:47.280]   iPhone's
[00:48:47.280 --> 00:48:48.280]   iPhone's
[00:48:48.280 --> 00:48:49.280]   iPhone's
[00:48:49.280 --> 00:48:50.280]   iPhone's
[00:48:50.280 --> 00:48:51.280]   iPhone's
[00:48:51.280 --> 00:48:52.280]   iPhone's
[00:48:52.280 --> 00:48:53.280]   iPhone's
[00:48:53.280 --> 00:48:54.280]   iPhone's
[00:48:54.280 --> 00:48:55.280]   iPhone's
[00:48:55.280 --> 00:48:56.280]   iPhone's
[00:48:56.280 --> 00:48:57.280]   iPhone's
[00:48:57.280 --> 00:48:58.280]   iPhone's
[00:48:58.280 --> 00:48:59.280]   iPhone's
[00:48:59.280 --> 00:49:00.280]   iPhone's
[00:49:00.280 --> 00:49:01.280]   iPhone's
[00:49:01.280 --> 00:49:02.280]   iPhone's
[00:49:02.280 --> 00:49:03.280]   iPhone's
[00:49:03.280 --> 00:49:04.280]   iPhone's
[00:49:04.280 --> 00:49:05.280]   iPhone's
[00:49:05.280 --> 00:49:06.280]   iPhone's
[00:49:06.280 --> 00:49:07.280]   iPhone's
[00:49:07.280 --> 00:49:08.280]   iPhone's
[00:49:08.280 --> 00:49:09.280]   iPhone's
[00:49:09.280 --> 00:49:10.280]   iPhone's
[00:49:10.280 --> 00:49:11.280]   iPhone's
[00:49:11.280 --> 00:49:12.280]   iPhone's
[00:49:12.280 --> 00:49:13.280]   iPhone's
[00:49:13.280 --> 00:49:14.280]   iPhone's
[00:49:14.280 --> 00:49:15.280]   iPhone's
[00:49:15.280 --> 00:49:16.280]   iPhone's
[00:49:16.280 --> 00:49:17.280]   iPhone's
[00:49:17.280 --> 00:49:18.280]   iPhone's
[00:49:18.280 --> 00:49:19.280]   iPhone's
[00:49:19.280 --> 00:49:20.280]   iPhone's
[00:49:20.280 --> 00:49:21.280]   iPhone's
[00:49:21.280 --> 00:49:22.280]   iPhone's
[00:49:22.280 --> 00:49:23.280]   iPhone's
[00:49:23.280 --> 00:49:24.280]   iPhone's
[00:49:24.280 --> 00:49:25.280]   iPhone's
[00:49:25.280 --> 00:49:26.280]   iPhone's
[00:49:26.280 --> 00:49:27.280]   iPhone's
[00:49:27.280 --> 00:49:28.280]   iPhone's
[00:49:28.280 --> 00:49:29.280]   iPhone's
[00:49:29.280 --> 00:49:30.280]   iPhone's
[00:49:30.280 --> 00:49:31.280]   iPhone's
[00:49:31.280 --> 00:49:32.280]   iPhone's
[00:49:32.280 --> 00:49:33.280]   iPhone's
[00:49:33.280 --> 00:49:34.280]   iPhone's
[00:49:34.280 --> 00:49:35.280]   iPhone's
[00:49:35.280 --> 00:49:36.280]   iPhone's
[00:49:36.280 --> 00:49:37.280]   iPhone's
[00:49:37.280 --> 00:49:38.280]   iPhone's
[00:49:38.280 --> 00:49:39.280]   iPhone's
[00:49:39.280 --> 00:49:40.280]   iPhone's
[00:49:40.280 --> 00:49:41.280]   iPhone's
[00:49:41.280 --> 00:49:42.280]   iPhone's
[00:49:42.280 --> 00:49:43.280]   iPhone's
[00:49:43.280 --> 00:49:44.280]   iPhone's
[00:49:44.280 --> 00:49:45.280]   iPhone's
[00:49:45.280 --> 00:49:46.280]   iPhone's
[00:49:46.280 --> 00:49:47.280]   iPhone's
[00:49:47.280 --> 00:49:48.280]   iPhone's
[00:49:48.280 --> 00:49:49.280]   iPhone's
[00:49:49.280 --> 00:49:50.280]   iPhone's
[00:49:50.280 --> 00:49:51.280]   iPhone's
[00:49:51.280 --> 00:49:52.280]   iPhone's
[00:49:52.280 --> 00:49:53.280]   iPhone's
[00:49:53.280 --> 00:49:54.280]   iPhone's
[00:49:54.280 --> 00:49:55.280]   iPhone's
[00:49:55.280 --> 00:49:56.280]   iPhone's
[00:49:56.280 --> 00:49:57.280]   iPhone's
[00:49:57.280 --> 00:49:58.280]   iPhone's
[00:49:58.280 --> 00:49:59.280]   iPhone's
[00:49:59.280 --> 00:50:00.280]   iPhone's
[00:50:00.280 --> 00:50:01.280]   iPhone's
[00:50:01.280 --> 00:50:02.280]   iPhone's
[00:50:02.280 --> 00:50:03.280]   iPhone's
[00:50:03.280 --> 00:50:04.280]   iPhone's
[00:50:04.280 --> 00:50:05.280]   iPhone's
[00:50:05.280 --> 00:50:06.280]   iPhone's
[00:50:06.280 --> 00:50:07.280]   iPhone's
[00:50:07.280 --> 00:50:08.280]   iPhone's
[00:50:08.280 --> 00:50:09.280]   iPhone's
[00:50:09.280 --> 00:50:10.280]   iPhone's
[00:50:10.280 --> 00:50:11.280]   iPhone's
[00:50:11.280 --> 00:50:12.280]   iPhone's
[00:50:12.280 --> 00:50:13.280]   iPhone's
[00:50:13.280 --> 00:50:14.280]   iPhone's
[00:50:14.280 --> 00:50:15.280]   iPhone's
[00:50:15.280 --> 00:50:16.280]   iPhone's
[00:50:16.280 --> 00:50:17.280]   iPhone's
[00:50:17.280 --> 00:50:18.280]   iPhone's
[00:50:18.280 --> 00:50:19.280]   iPhone's
[00:50:19.280 --> 00:50:20.280]   iPhone's
[00:50:20.280 --> 00:50:21.280]   iPhone's
[00:50:21.280 --> 00:50:22.280]   iPhone's
[00:50:22.280 --> 00:50:23.280]   iPhone's
[00:50:23.280 --> 00:50:24.280]   iPhone's
[00:50:24.280 --> 00:50:25.280]   iPhone's
[00:50:25.280 --> 00:50:26.280]   iPhone's
[00:50:26.280 --> 00:50:27.280]   iPhone's
[00:50:27.280 --> 00:50:28.280]   iPhone's
[00:50:28.280 --> 00:50:29.280]   iPhone's
[00:50:29.280 --> 00:50:30.280]   iPhone's
[00:50:30.280 --> 00:50:31.280]   iPhone's
[00:50:31.280 --> 00:50:32.280]   iPhone's
[00:50:32.280 --> 00:50:33.280]   iPhone's
[00:50:33.280 --> 00:50:34.280]   iPhone's
[00:50:34.280 --> 00:50:35.280]   iPhone's
[00:50:35.280 --> 00:50:36.280]   iPhone's
[00:50:36.280 --> 00:50:37.280]   iPhone's
[00:50:37.280 --> 00:50:38.280]   iPhone's
[00:50:38.280 --> 00:50:39.280]   iPhone's
[00:50:39.280 --> 00:50:40.280]   iPhone's
[00:50:40.280 --> 00:50:41.280]   iPhone's
[00:50:41.280 --> 00:50:42.280]   iPhone's
[00:50:42.280 --> 00:50:43.280]   iPhone's
[00:50:43.280 --> 00:50:44.280]   iPhone's
[00:50:44.280 --> 00:50:45.280]   iPhone's
[00:50:45.280 --> 00:50:46.280]   iPhone's
[00:50:46.280 --> 00:50:47.280]   iPhone's
[00:50:47.280 --> 00:50:48.280]   iPhone's
[00:50:48.280 --> 00:50:49.280]   iPhone's
[00:50:49.280 --> 00:50:50.280]   iPhone's
[00:50:50.280 --> 00:50:51.280]   iPhone's
[00:50:51.280 --> 00:50:52.280]   iPhone's
[00:50:52.280 --> 00:50:53.280]   iPhone's
[00:50:53.280 --> 00:50:54.280]   iPhone's
[00:50:54.280 --> 00:50:55.280]   iPhone's
[00:50:55.280 --> 00:50:56.280]   iPhone's
[00:50:56.280 --> 00:50:57.280]   iPhone's
[00:50:57.280 --> 00:50:58.280]   iPhone's
[00:50:58.280 --> 00:50:59.280]   iPhone's
[00:50:59.280 --> 00:51:00.280]   iPhone's
[00:51:00.280 --> 00:51:01.280]   iPhone's
[00:51:01.280 --> 00:51:02.280]   iPhone's
[00:51:02.280 --> 00:51:03.280]   iPhone's
[00:51:03.280 --> 00:51:04.280]   iPhone's
[00:51:04.280 --> 00:51:05.280]   iPhone's
[00:51:05.280 --> 00:51:06.280]   iPhone's
[00:51:06.280 --> 00:51:07.280]   iPhone's
[00:51:07.280 --> 00:51:08.280]   iPhone's
[00:51:08.280 --> 00:51:09.280]   iPhone's
[00:51:09.280 --> 00:51:10.280]   iPhone's
[00:51:10.280 --> 00:51:11.280]   iPhone's
[00:51:11.280 --> 00:51:12.280]   iPhone's
[00:51:12.280 --> 00:51:13.280]   iPhone's
[00:51:13.280 --> 00:51:14.280]   iPhone's
[00:51:14.280 --> 00:51:15.280]   iPhone's
[00:51:15.280 --> 00:51:16.280]   iPhone's
[00:51:16.280 --> 00:51:17.280]   iPhone's
[00:51:17.280 --> 00:51:18.280]   iPhone's
[00:51:18.280 --> 00:51:19.280]   iPhone's
[00:51:19.280 --> 00:51:20.280]   iPhone's
[00:51:20.280 --> 00:51:21.280]   iPhone's
[00:51:21.280 --> 00:51:22.280]   iPhone's
[00:51:22.280 --> 00:51:23.280]   iPhone's
[00:51:23.280 --> 00:51:24.280]   iPhone's
[00:51:24.280 --> 00:51:25.280]   iPhone's
[00:51:25.280 --> 00:51:26.280]   iPhone's
[00:51:26.280 --> 00:51:27.280]   iPhone's
[00:51:27.280 --> 00:51:28.280]   iPhone's
[00:51:28.280 --> 00:51:29.280]   iPhone's
[00:51:29.280 --> 00:51:30.280]   iPhone's
[00:51:30.280 --> 00:51:31.280]   iPhone's
[00:51:31.280 --> 00:51:32.280]   iPhone's
[00:51:32.280 --> 00:51:33.280]   iPhone's
[00:51:33.280 --> 00:51:34.280]   iPhone's
[00:51:34.280 --> 00:51:35.280]   iPhone's
[00:51:35.280 --> 00:51:36.280]   iPhone's
[00:51:36.280 --> 00:51:37.280]   iPhone's
[00:51:37.280 --> 00:51:38.280]   iPhone's
[00:51:38.280 --> 00:51:39.280]   iPhone's
[00:51:39.280 --> 00:51:40.280]   iPhone's
[00:51:40.280 --> 00:51:41.280]   iPhone's
[00:51:41.280 --> 00:51:42.280]   iPhone's
[00:51:42.280 --> 00:51:43.280]   iPhone's
[00:51:43.280 --> 00:51:44.280]   iPhone's
[00:51:44.280 --> 00:51:45.280]   iPhone's
[00:51:45.280 --> 00:51:46.280]   iPhone's
[00:51:46.280 --> 00:51:47.280]   iPhone's
[00:51:47.280 --> 00:51:48.280]   iPhone's
[00:51:48.280 --> 00:51:49.280]   iPhone's
[00:51:49.280 --> 00:51:50.280]   iPhone's
[00:51:50.280 --> 00:51:51.280]   iPhone's
[00:51:51.280 --> 00:51:52.280]   iPhone's
[00:51:52.280 --> 00:51:53.280]   iPhone's
[00:51:53.280 --> 00:51:54.280]   iPhone's
[00:51:54.280 --> 00:51:55.280]   iPhone's
[00:51:55.280 --> 00:51:56.280]   iPhone's
[00:51:56.280 --> 00:51:57.280]   iPhone's
[00:51:57.280 --> 00:51:58.280]   iPhone's
[00:51:58.280 --> 00:51:59.280]   iPhone's
[00:51:59.280 --> 00:52:00.280]   iPhone's
[00:52:00.280 --> 00:52:01.280]   iPhone's
[00:52:01.280 --> 00:52:02.280]   iPhone's
[00:52:02.280 --> 00:52:03.280]   iPhone's
[00:52:03.280 --> 00:52:04.280]   iPhone's
[00:52:04.280 --> 00:52:05.280]   iPhone's
[00:52:05.280 --> 00:52:06.280]   iPhone's
[00:52:06.280 --> 00:52:07.280]   iPhone's
[00:52:07.280 --> 00:52:08.280]   iPhone's
[00:52:08.280 --> 00:52:09.280]   iPhone's
[00:52:09.280 --> 00:52:10.280]   iPhone's
[00:52:10.280 --> 00:52:11.280]   iPhone's
[00:52:11.280 --> 00:52:12.280]   iPhone's
[00:52:12.280 --> 00:52:13.280]   iPhone's
[00:52:13.280 --> 00:52:14.280]   iPhone's
[00:52:14.280 --> 00:52:15.280]   iPhone's
[00:52:15.280 --> 00:52:16.280]   iPhone's
[00:52:16.280 --> 00:52:17.280]   iPhone's
[00:52:17.280 --> 00:52:18.280]   iPhone's
[00:52:18.280 --> 00:52:19.280]   iPhone's
[00:52:19.280 --> 00:52:20.280]   iPhone's
[00:52:20.280 --> 00:52:21.280]   iPhone's
[00:52:21.280 --> 00:52:22.280]   iPhone's
[00:52:22.280 --> 00:52:23.280]   iPhone's
[00:52:23.280 --> 00:52:24.280]   iPhone's
[00:52:24.280 --> 00:52:25.280]   iPhone's
[00:52:25.280 --> 00:52:26.280]   iPhone's
[00:52:26.280 --> 00:52:27.280]   iPhone's
[00:52:27.280 --> 00:52:28.280]   iPhone's
